category,title,content,img,url
101,"한국인 기대수명 男 79.9세·女 85.6세...""코로나 탓 52년만 첫 감소""","작년 출생아 기대수명 82.7세男 79.9세·女 85.6세 '격차 최소'…무병기간 65.8년사망 확률, 암>심장질환>코로나…코로나 없으면 수명 1.0년↑ 코로나19 이후 한국인의 평균 수명이 감소했다.
한국인의 기대 수명은 1970년부터 51년간 높아져 왔다.통계청 임영일 인구동향과장은 ""2022년에 코로나19 사망자가 굉장히 많았고 사망 원인 중에서도 3위에 해당했다""며 ""이로 인해 출생아의 기대수명이 감소했다""고 설명했다.남자가 79.9년, 여자가 85.6년으로 1년 전보다 각각 0.8년, 1.0년 감소했다.남녀 간의 기대수명 격차는 5.8년으로 0.2년 줄었다.
2년 전보다 0.5년 감소했다.남자가 65.1년, 여자가 66.6년으로 같은 기간 각각 0.5년, 0.6년 줄었다.
기대수명 대비로 보면 아프지 않고 건강하게 보내는 기간의 비중이 남자가 81.5%로 여자(77.7%)보다 더 높았다.주관적으로 건강하다고 생각하는 기대 수명은 72.2년으로 2년 전보다 1.3년 늘었다.","https://imgnews.pstatic.net/image/016/2023/12/01/20231201000425_0_20231201132401524.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231201000426_0_20231201132401529.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231201000427_0_20231201132401534.jpg?type=w647,https://imgnews.pstatic.net/image/374/2023/12/01/0000361060_001_20231201135801413.jpg?type=w647,https://imgnews.pstatic.net/image/374/2023/12/01/0000361060_003_20231201135801564.jpg?type=w647,https://imgnews.pstatic.net/image/011/2023/12/01/0004268811_001_20231201120701010.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/01/PYH2023083113100001300_P4_20231201120130127.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/01/AKR20231201072900002_01_i_P4_20231201120130132.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/01/AKR20231201072900002_02_i_P4_20231201120130135.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/01/PYH2021112416780001300_P4_20231201120130138.jpg?type=w647","https://n.news.naver.com/mnews/article/016/0002233005?sid=101,https://n.news.naver.com/mnews/article/374/0000361060?sid=101,https://n.news.naver.com/mnews/article/011/0004268811?sid=101,https://n.news.naver.com/mnews/article/001/0014365890?sid=101"
101,카카오뱅크 ATM 수수료 면제 연장…누적 면제액 3100억원,ATM 수수료 면제 금액은 2017년 출범 이후 지난달 말까지 누적 약 3100억원에 달한다.,"https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231201_0001426437_web_20231201112147_20231201133224537.jpg?type=w647,https://imgnews.pstatic.net/image/374/2023/12/01/0000361033_001_20231201111501335.png?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231201000257_0_20231201110605066.jpg?type=w647","https://n.news.naver.com/mnews/article/003/0012242975?sid=101,https://n.news.naver.com/mnews/article/374/0000361033?sid=101,https://n.news.naver.com/mnews/article/016/0002232884?sid=101"
101,반도체 '플러스' 전환하자 수출 7.8%↑·무역흑자 38억弗 날개(종합2보),"장기간 고전을 면치 못하던 대(對)중국 수출은 올해 가장 개선된 모습을 보이긴 했지만 전년 대비 감소세를 벗어나지 못했다.1일 산업통상자원부가 발표한 '11월 수출입 동향'에 따르면 수출은 1년 전보다 7.8% 증가한 558억 달러(72조5958억원)를 기록했다.지난달 수출이 13개월 만에 증가로 돌아선 이후 2개월째 플러스를 지속한 것이다.
수출 물량도 증가세(4.6%)를 이어가며 2개월 연속 플러스를 기록했다.반도체를 중심으로 15대 주력 수출품목 중 총 12개 품목 수출이 증가하며 연중 수출 플러스를 기록한 품목 수가 가장 많았다.특히 최대 수출 품목인 반도체가 지난달 수출 실적을 끌어올렸다.
특히 전기차 수출이 전년 대비 69.4% 큰 폭으로 증가하며 자동차 수출 호조세를 이끌었다.이 밖에 15대 주력수출 품목 중 12개 주요 품목이 수출 플러스를 달성했다.
여기에 일반기계는 8개월 연속, 가전은 6개월 연속, 선박·디스플레이는 4개월 연속 플러스를 이어가는 등 플러스 흐름을 지속하는 품목도 5개에 달했다.지역별로는 11월 주요 9대 수출시장 중 6개 시장에서 수출이 증가한 것으로 나타났다.
반도체·무선통신 등 주요품목의 수출 반등에 힘입어 4개월째 100억 달러를 웃돈 수치를 기록한 것이다.김 실장은 ""중국은 연초부터 코로나 이후 경제활동 재개의 효과가 생각보다 느리게 나타나고 있기는 하지만 어쨌든 대중 최대 수출 품목인 반도체가 지난달에 30% 증가했고 무선통신기기, 부품, 컴퓨터 등 IT 품목 수출도 개선세를 보였다""며 ""전년 대비 0.2% 감소니까 실질적으로 작년 수준은 거의 회복해 나가고 있다""고 강조했다.미국의 수출액은 109억5000만 달러(14조2273억원)로 나타나며 24.7%가 올랐다.","https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231121_0020136487_web_20231121111955_20231201135408952.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231201_0001426287_web_20231201103050_20231201135408955.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231101_0001401035_web_20231101150251_20231201135408959.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20230201_0019732188_web_20230201152014_20231201135408962.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231005_0020075118_web_20231005094256_20231201135408965.jpg?type=w647,https://imgnews.pstatic.net/image/008/2023/12/01/0004968847_001_20231201113201000.jpg?type=w647,https://imgnews.pstatic.net/image/008/2023/12/01/0004968847_002_20231201113201096.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231108_0020120693_web_20231108112049_20231201122406058.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231201_0001426287_web_20231201103050_20231201122406061.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20230830_0001352275_web_20230830131841_20231201122406064.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20230615_0000278233_web_20230615221708_20231201122406066.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231108_0020120605_web_20231108105937_20231201122406069.jpg?type=w647","https://n.news.naver.com/mnews/article/003/0012243045?sid=101,https://n.news.naver.com/mnews/article/008/0004968847?sid=101,https://n.news.naver.com/mnews/article/003/0012242764?sid=101"
101,"외국인 이탈 우려에…금융위 “공매도 일시 금지, 韓 증시 선진화 위한 것” ",요약 실패,"https://imgnews.pstatic.net/image/016/2023/12/01/20231004000502_0_20231201111312418.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231129000047_0_20231201111312422.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/01/PYH2023111611740001300_P4_20231201104809355.jpg?type=w647","https://n.news.naver.com/mnews/article/016/0002232901?sid=101,https://n.news.naver.com/mnews/article/001/0014365678?sid=101"
101,"獨빌딩 사들인 이지스운용, 수천억원 투자손실 위기 ‘3개월 뒤로 미뤄져’","다만 이번 계약은 진행 상황과 계약 조건 등에 따라 중도에 조기 계약 해지가 가능하다.1일 금융투자업계에 따르면 이지스운용은 이지스글로벌부동산투자신탁229호(이하 트리아논 펀드)를 통해 트리아논 건물을 매입할 당시 자금을 빌렸던 대주단 여덟 개사와 3개월 간 현상유지 계약을 맺었다.
이지스운용은 펀드를 조성하고, 자금을 빌려 독일 트리아논 건물을 매입했다.
투자손실이 커질 수 있는 셈이다.만기까지 이지스는 건물 매각이나 리파이낸싱 펀드를 조성하는 등 방안을 강구할 계획이다.펀드의 만기는 연장된 상황이다.","https://imgnews.pstatic.net/image/029/2023/12/01/0002840587_001_20231201120701063.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231201000378_0_20231201113126924.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231129000047_0_20231201113126932.jpg?type=w647","https://n.news.naver.com/mnews/article/029/0002840587?sid=101,https://n.news.naver.com/mnews/article/016/0002232952?sid=101"
101,삼성글로벌리서치 사장단 인사…대표이사에 김원준 부사장,CSR 총괄 사장에 장석훈 삼성증권 대표 삼성글로벌리서치는 1일 김원준 테크 앤드 퓨처(Tech&Future)본부장(부사장)을 대표이사 부사장으로 승진 내정하는 내용을 포함한 2024년 사장단 인사를 발표했다.,"https://imgnews.pstatic.net/image/001/2023/12/01/PYH2023120106400001300_P4_20231201112621382.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/01/PYH2023120106410001300_P4_20231201112621395.jpg?type=w647,https://imgnews.pstatic.net/image/011/2023/12/01/0004268789_001_20231201111801019.jpg?type=w647,https://imgnews.pstatic.net/image/011/2023/12/01/0004268789_002_20231201111801074.jpg?type=w647","https://n.news.naver.com/mnews/article/001/0014365808?sid=101,https://n.news.naver.com/mnews/article/011/0004268789?sid=101"
101,'8500억원' 초고가 거래에 서울 빌딩 거래액 80% 뛰었다,"다만 이는 일부 초고가 건물 거래에 따른 것으로, 거래량이 지난 2월 이후 최저 수준을 기록하는 등 거래 부진이 이어져 시장 회복을 기대하기는 어렵다는 분석이 나온다.1일 부동산 전문기업 부동산플래닛과 알스퀘어 등에 따르면, 지난 10월 전국 상업·업무용 빌딩 거래량은 1082건으로 전월 대비 1.7% 증가했다.
전국 상업·업무용 빌딩 거래량은 두 달째 이어진 하락세에서는 벗어났지만, 지난 3월 이후 1000건 대를 맴돌고 있다.같은 달 전국 상업·업무용 빌딩 거래 금액은 2조9365억원으로 전월보다 35.5% 증가했다.","https://imgnews.pstatic.net/image/586/2023/12/01/0000068693_001_20231201130903659.jpg?type=w647,https://imgnews.pstatic.net/image/025/2023/12/01/0003325596_001_20231201110101060.jpg?type=w647,https://imgnews.pstatic.net/image/025/2023/12/01/0003325596_002_20231201110101117.jpg?type=w647","https://n.news.naver.com/mnews/article/586/0000068693?sid=101,https://n.news.naver.com/mnews/article/025/0003325596?sid=101"
101,아레나는 한화···도봉구 창동에 1만8천석 규모 서울아레나 본격 착공,"CJ라이브시티는 음악, 영화, 드라마, 예능 등 한국의 대표적인 문화 콘텐츠를 전 세계인이 생생하게 경험할 수 있는 세계 최초의 ‘K-콘텐츠 경험형 복합단지’로 개발되고 있으며 아레나는 그 핵심 역할을 담당할 것으로 기대되고 있다.또한 한화 건설부문은 지난 2014년 기네스북에 등재된 세계 최대 규모의 돔 공연장 ‘필리핀 아레나’를 건설해 한국 건설사 중 유일하게 국내외 아레나 실적을 모두 보유하고 있다.
한화 건설부문은 돔 구조물에 대해 국내 최고 수준의 기술력을 바탕으로 폭우나 강풍, 폭설, 지진 등에 안전하면서도 기둥을 최소화해 탁 트인 내부 공간을 갖춘 대규모 아레나를 제공하고 있다.이러한 아레나들은 K팝과 국내외 아티스트의 라이브 음악 공연에 최적화된 무대 환경을 제공해 그간 전문 공연장이 아닌 실내체육관 등에서 개최된 콘서트의 단점이었던 음향과 연출에 대한 아쉬움을 해소할 수 있을 것으로 기대되고 있다.박철광 한화 건설부문 개발사업본부장은 “한화는 아레나와 전시산업 분야에서 최고 수준 기술력과 국내외 실적을 모두 갖춘 건설사”라며 “아레나가 K팝의 발전에 기여하고 한국의 공연 문화를 한 단계 진화시킬 것으로 기대한다”고 말했다.","https://imgnews.pstatic.net/image/009/2023/12/01/0005223618_001_20231201112601048.jpg?type=w647,https://imgnews.pstatic.net/image/277/2023/12/01/0005348883_001_20231201104115365.jpg?type=w647","https://n.news.naver.com/mnews/article/009/0005223618?sid=101,https://n.news.naver.com/mnews/article/277/0005348883?sid=101"
101,‘성과 우선’ 삼성 금융계열사 사장단 인사,"삼성 금융 계열사 관계자는 “세대교체의 상징성보다는 견조한 실적을 바탕으로 변화를 이끌어낼 수 있는 인사가 이뤄진 것으로 읽힌다”고 말했다.삼성 금융 그룹의 맏형 격인 삼성생명을 이끌 홍원학 신임 삼성생명 사장은 1990년 삼성생명에 입사해 삼성전자 인사팀장, 삼성생명 FC영업1본부장을 거쳐 2021년 12월 삼성화재 대표로 취임했다.
작년 말 삼성생명 전략영업본부장 부임 후 보험대리점(GA)시장 등 변화에 민감한 손보업 DNA를 이식하며 체질 개선에 일조했다는 평가를 받는다.삼성화재는 “이번 승진을 통해 삼성화재의 다양한 사업 포트폴리오를 공고히 하고 변화·혁신을 위한 조직문화 구축에 앞장서도록 했다”고 설명했다.박종문 신임 삼성증권 사장은 삼성생명으로 입사해 해외사업본부, 경영지원실 등을 거쳐 지난해부터 자산운용부문을 이끌어왔다.
해외사업본부 담당임원 상무, 경영지원실 담당임원 상무를 거쳐 CPC전략실장과 금융경쟁력제고 태스크포스(TF) 전무, 자산운용부문 사장 등을 역임하며 사실상 삼성 금융 그룹 내 자산운용 최고 전문가로 꼽힌다.김대환 삼성카드 대표는 올 3월 3년의 임기를 끝마치고도 이번 인사에서도 유임되면서 사실상 연임을 이어가고 있다.","https://imgnews.pstatic.net/image/016/2023/12/01/20231201000385_0_20231201132602468.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231201000231_0_20231201111511587.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231201000232_0_20231201111511590.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231201000233_0_20231201111511594.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20231201000291_0_20231201111511598.jpg?type=w647","https://n.news.naver.com/mnews/article/016/0002232960?sid=101,https://n.news.naver.com/mnews/article/016/0002232868?sid=101"
101,크리스마스 노린 호텔가 '케이크 전쟁' 시작됐다…올해 최고가는?,"원재료 가격 상승 등 이유로 가격 18~25% 올려30만원짜리 케이크 등장…지난해 최고가 케이크는 25만원주요 특급호텔이 연말특수를 겨냥해 크리스마스 케이크를 잇달아 선보이고 있는 가운데, 올해 신라호텔이 30만원짜리 시즌 한정 케이크를 내놓아 최고가 케이크가 될지 주목되고 있다.
지난해 신라호텔과 함께 25만원짜리 최고가 케이크를 선보인 조선팰리스 호텔은아직 크리스마스 케이크를 공개하지 않았다.호텔업계 관계자는 ""특급 호텔들이 올해 연말특수를 노리고 선물용 케이크를 선보이면서 가격 책정에 고심하며 '눈치 보기'를 하고 있다""며 ""올해 케이크 가격이 최고 30만원을 넘을지 관심이 쏠리고 있다""고 말했다.","https://imgnews.pstatic.net/image/586/2023/12/01/0000068679_001_20231201112701541.jpg?type=w647,https://imgnews.pstatic.net/image/586/2023/12/01/0000068679_002_20231201112701566.jpg?type=w647,https://imgnews.pstatic.net/image/586/2023/12/01/0000068679_003_20231201112701600.jpg?type=w647,https://imgnews.pstatic.net/image/015/2023/12/01/0004920547_001_20231201110801007.jpg?type=w647,https://imgnews.pstatic.net/image/015/2023/12/01/0004920547_002_20231201110801032.jpg?type=w647,https://imgnews.pstatic.net/image/015/2023/12/01/0004920547_003_20231201110801068.jpg?type=w647","https://n.news.naver.com/mnews/article/586/0000068679?sid=101,https://n.news.naver.com/mnews/article/015/0004920547?sid=101"
102,타인 연락처 올리고는 “현피 뜰 사람 전화”…일식집 사장 피해 입어,요약 실패,"https://imgnews.pstatic.net/image/081/2023/12/01/0003413200_001_20231201134001187.jpg?type=w647,https://imgnews.pstatic.net/image/015/2023/12/01/0004920626_001_20231201133201038.jpg?type=w647,https://imgnews.pstatic.net/image/020/2023/12/01/0003534553_001_20231201133101031.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/01/PCM20231027000218990_P4_20231201112218086.jpg?type=w647","https://n.news.naver.com/mnews/article/081/0003413200?sid=102,https://n.news.naver.com/mnews/article/015/0004920626?sid=102,https://n.news.naver.com/mnews/article/020/0003534553?sid=102,https://n.news.naver.com/mnews/article/001/0014365779?sid=102"
102,자승스님 추가유서 발견…‘선택에 의한 분신’ 조계종 판단 힘실려,요약 실패,"https://imgnews.pstatic.net/image/029/2023/12/01/0002840586_001_20231201115403348.jpg?type=w647,https://imgnews.pstatic.net/image/214/2023/12/01/0001315673_001_20231201115201804.jpg?type=w647,https://imgnews.pstatic.net/image/214/2023/12/01/0001315673_002_20231201115201834.jpg?type=w647,https://imgnews.pstatic.net/image/029/2023/12/01/0002840583_001_20231201112501064.jpg?type=w647","https://n.news.naver.com/mnews/article/029/0002840586?sid=102,https://n.news.naver.com/mnews/article/214/0001315673?sid=102,https://n.news.naver.com/mnews/article/029/0002840583?sid=102"
102,‘MZ조폭’ 등장에…전국 조직범죄 전담검사 60명 모여,"이 워크숍에는 박영빈 대검찰청 마약조직범죄부장(검사장) 등 대검 관계자와일선 검찰청 조직범죄 전담검사 등 총 60여 명의 검사들이 참석했다.
반면 1990년대 1세대형 조직범죄는 업소 갈취, 이권 다툼 폭력 등 전통적 활동영역에서 이뤄졌고2세대형 조직은 시행사 운영 및 아파트 분양 등 부동산시장에 진출한 것이 특징이다.
4세대 조직범죄는 형법 114조가 규정하는 범죄집단∙단체의 개념에 포섭돼 가중 처벌을 할 수 있다.","https://imgnews.pstatic.net/image/022/2023/12/01/20231201507600_20231201125803617.jpg?type=w647,https://imgnews.pstatic.net/image/028/2023/12/01/0002667002_001_20231201122301077.jpg?type=w647,https://imgnews.pstatic.net/image/005/2023/12/01/2023120111293654852_1701397777_0018928421_20231201113301826.jpg?type=w647","https://n.news.naver.com/mnews/article/022/0003880769?sid=102,https://n.news.naver.com/mnews/article/028/0002667002?sid=102,https://n.news.naver.com/mnews/article/005/0001656389?sid=102"
102,"푸바오 라이벌? 멸종위기 ‘레서판다’, 서울 왔다…공개는 언제?","‘세계에서 가장 귀엽게 위협하는 동물’로 뽑히는 국제적 멸종위기종 레서판다가 한국에 추가로 들어왔다.서울대공원은 1일 “레서판다 3마리를 해외에서 들어와 검역을 거쳐 적응 훈련을 하고 있다”며 “충분한 적응 기간을 갖고 2024년 3월경 야외 방사장에서 공개할 예정”이라고 밝혔다.공원 측은 이달 중 시민을 대상으로 레서판다 3마리에게 붙여줄 이름을 공모하고, 레서판다 적응기를 영상으로 촬영해 유튜브 등 온라인상에 먼저 공개할 계획이다.서울대공원이 들여온 레서판다는 국제적 멸종위기종인 ‘사이테스(CITES) 1급’ 동물이다.","https://imgnews.pstatic.net/image/020/2023/12/01/0003534551_001_20231201123601041.jpg?type=w647,https://imgnews.pstatic.net/image/020/2023/12/01/0003534551_002_20231201123601111.jpg?type=w647,https://imgnews.pstatic.net/image/020/2023/12/01/0003534551_001_20231201123601041.jpg?type=w647,https://imgnews.pstatic.net/image/020/2023/12/01/0003534551_002_20231201123601111.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231201_0001426319_web_20231201101830_20231201130806949.jpg?type=w647","https://n.news.naver.com/mnews/article/020/0003534551?sid=102,https://n.news.naver.com/mnews/article/020/0003534551?sid=102,https://n.news.naver.com/mnews/article/003/0012242909?sid=102"
102,"홍준표 ""부산 엑스포 박빙 거짓 보고 참모 징치해야 한다""","홍준표 대구시장이 1일 부산 엑스포 유치 실패와 관련, 대통령 참모들에 대한 책임을 거론하고 나섰다.홍준표 시장은 이날 자신의 페이스북에 올린 글을 통해 ""엑스포 발표 이틀 전 유력 일간지 헤드타이틀로 49 대 51 막판 역전 노린다라고 전국민을 상대로 거짓 정보를 보도케 했다""고 지적했다.이어 ""미국서 돌아온 대통령에게 박빙이라고 거짓 보고해 이틀만에 또 파리로 출장 가게 한 참모들이 누군지 밝혀 징치(懲治)해야 하지 않겠나""며 ""그런 무능하고 아부에 찌든 참모들이 나라를 어지럽게 하고 정권을 망친다""고 강조했다.홍 시장은 또 ""유치실패가 문제가 아니다""라며 ""세계의 흐름을 바로 보지 못한 관계기관들의 무지와 무능이 문제""라고 ","https://imgnews.pstatic.net/image/016/2023/12/01/202312011314542449447_20231201131541_01_20231201131804306.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20231120_0020135406_web_20231120110729_20231201125806520.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413186_001_20231201120301142.jpg?type=w647","https://n.news.naver.com/mnews/article/016/0002233002?sid=102,https://n.news.naver.com/mnews/article/003/0012243223?sid=102,https://n.news.naver.com/mnews/article/081/0003413186?sid=102"
102,"경찰, 태광 ‘3차 압수수색’…이호진 전 태광 회장 ‘횡령·배임 의혹’",요약 실패,"https://imgnews.pstatic.net/image/016/2023/12/01/20230917000200_0_20231201124601504.jpg?type=w647,https://imgnews.pstatic.net/image/016/2023/12/01/20230917000200_0_20231201124601504.jpg?type=w647","https://n.news.naver.com/mnews/article/016/0002232991?sid=102,https://n.news.naver.com/mnews/article/016/0002232991?sid=102"
102,'박수홍 출연료 횡령' 큰형 재판 마무리 수순…구형 임박,요약 실패,"https://imgnews.pstatic.net/image/003/2023/12/01/NISI20230419_0019859945_web_20230419143820_20231201123904190.jpg?type=w647,https://imgnews.pstatic.net/image/003/2023/12/01/NISI20230419_0019859945_web_20230419143820_20231201123904190.jpg?type=w647","https://n.news.naver.com/mnews/article/003/0012243198?sid=102,https://n.news.naver.com/mnews/article/003/0012243198?sid=102"
102,"독감 1년새 확 늘었다… 아동·청소년 독감 3배 이상 껑충, 독감 대처법은","특히 13~18세는 104.0명으로 유행 기준의 16배에 달했다.또 19~49세 53.2명, 1~6세 35.3명, 50~64세 24.4명, 0세 20.5명, 65세 이상 11.8명 등이었다.질병청은 전국 196개 의원에서 인플루엔자 의심 증상을 보이는 환자 정보를 수집해 발표한다.
생후 6개월~13세 어린이, 임신부, 65세 이상 고령층은 독감 백신을 무료로 접종할 수 있다.폐렴 등 합병증 시 입원·사망할 수도백신 접종시 성인 70~90% 예방효과독감으로 불리는 인플루엔자바이러스는 A, B, C형으로 나뉘는데 주로 A형과 B형이 인체에 전염성이 높은 호흡기 감염을 유발한다.
조선영 삼성서울병원 감염내과 교수는 “독감 인플루엔자바이러스는 매년 유전자 변이를 일으키므로 해마다 유행하는 바이러스의 백신을 접종해야 한다”고 조언했다.예방접종은 2주 이상 지나야 항체가 형성돼 효과가 나타난다.","https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_001_20231201124701144.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_002_20231201124701180.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_003_20231201124701217.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_004_20231201124701264.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_005_20231201124701308.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_006_20231201124701351.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_007_20231201124701391.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_001_20231201124701144.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_002_20231201124701180.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_003_20231201124701217.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_004_20231201124701264.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_005_20231201124701308.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_006_20231201124701351.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/01/0003413192_007_20231201124701391.jpg?type=w647","https://n.news.naver.com/mnews/article/081/0003413192?sid=102,https://n.news.naver.com/mnews/article/081/0003413192?sid=102"
102,원룸 여성 성폭행 하려다 제지하는 남친 살해하려 한 20대 징역 50년,요약 실패,"https://imgnews.pstatic.net/image/087/2023/12/01/0001010661_001_20231201125601195.jpeg?type=w647,https://imgnews.pstatic.net/image/005/2023/12/01/2022010610100562585_1641431405_0018928404_20231201113001917.jpg?type=w647","https://n.news.naver.com/mnews/article/087/0001010661?sid=102,https://n.news.naver.com/mnews/article/005/0001656388?sid=102"
102,"검찰, '민주당 돈봉투 의혹 정점' 송영길 8일 소환",검찰은 무소속 윤관석(구속기소) 의원이 전당대회를 앞둔 2021년 4월 28∼29일 이틀간 국회 본관 외교통일위원회 소회의실과 의원회관에서 민주당 의원들에게 300만원씩 든 돈봉투 20개를 살포하는 과정에 송 전 대표가 개입한 것으로 본다.,"https://imgnews.pstatic.net/image/001/2023/12/01/PYH2023111905510005400_P4_20231201123606934.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/01/PYH2023111905510005400_P4_20231201123606934.jpg?type=w647","https://n.news.naver.com/mnews/article/001/0014365917?sid=102,https://n.news.naver.com/mnews/article/001/0014365917?sid=102"
103, 아침 최저 '-10도' 맹추위…전북서해안·제주도는 많은 눈,요약 실패,"https://imgnews.pstatic.net/image/031/2023/12/01/0000792808_001_20231201083101072.jpg?type=w647,https://imgnews.pstatic.net/image/031/2023/12/01/0000792808_002_20231201083101099.jpg?type=w647,https://imgnews.pstatic.net/image/031/2023/11/30/0000792758_001_20231130185301089.jpg?type=w647","https://n.news.naver.com/mnews/article/031/0000792808?sid=103,https://n.news.naver.com/mnews/article/031/0000792758?sid=103"
103, “내일도 추워요!”…내일까지 서해안에 눈,"오늘 서울의 아침 기온이 영하 7.3도까지 떨어졌는데요.
내일 서울의 아침 기온 영하 5도, 모레 영하 4도 등 기온이 조금씩 오르겠지만, 북쪽의 찬 공기가 계속해서 밀려와 여전히 춥겠습니다.
내일까지  전북 서해안과 제주 산간에 최대 10cm 이상의 큰 눈이 쌓이겠습니다.",,"https://n.news.naver.com/mnews/article/056/0011613231?sid=103,https://n.news.naver.com/mnews/article/056/0011613158?sid=103"
103,가는 곳마다 한국 제품…“일본산보다 좋네” 푹 빠진 대만 무슨 일,"쿠팡, 대만서 로켓배송서비스유아용품·화장품 등 한국산 인기중소기업 판로 개척 효자로‘3호 물류센터’ 내년 상반기 개소쿠팡이 ‘로켓배송’ 모델을 대만에 도입한 지 1년 만에 현지 유아용품 시장 점유율 1위를 기록했다.
특히 직접 해외진출을 시도하기 어려운 중소기업들이 쿠팡을 통해 상품을 수출하면서 ‘해외진출 플랫폼’ 역할을 하고 있다는 분석이 나온다.30일 업계에 따르면 쿠팡의 로켓배송이나 로켓직구 서비스를 통해 대만에 상품을 수출하는 국내 중소기업은 1만2000개를 넘어섰다.
유아 물티슈 업체인 순수코리아의 양칠식 대표는 “최근 쿠팡을 통해 대만 매출이 전체 회사 수출 비중의 50%에 도달했다”며 “현지에 (쿠팡의) 추가 물류센터가 개설되면 물량 급증으로 판매량이 더 늘어날 것으로 보인다”고 말했다.한국산 밥솥도 현지인들에게 인기다.
중소벤처기업부에 따르면 올해 상반기 중소기업 화장품의 대만 출은 7000만달러(약 930억원)로 전년 동기보다 12.2% 늘었다.지난해 10월 대만에 처음 진출한 쿠팡은 지난달 2일 대만 북서부 타오위안시에 풀필먼트센터 2호를 개소하는 등 물류센터 확충에 속도를 내고 있다.","https://imgnews.pstatic.net/image/009/2023/11/30/0005223435_001_20231130213203423.png?type=w647,https://imgnews.pstatic.net/image/009/2023/11/30/0005223435_002_20231130213203469.jpg?type=w647,https://imgnews.pstatic.net/image/009/2023/11/30/0005223325_001_20231130175641414.jpg?type=w647","https://n.news.naver.com/mnews/article/009/0005223435?sid=103,https://n.news.naver.com/mnews/article/009/0005223325?sid=103"
103, 오늘도 추위 계속…충남·호남·제주에 눈,"경기 북동부와 강원도, 경북 산지에는 한파주의보가 계속 내려져 있고요.
호남 서부와 제주 산지에는 대설 주의보가 발효 중입니다.
그래도 내일 오후에는 오늘보다 기온이 높아져 추위가 조금씩 누그러질 것으로 보입니다.
다음 주 초에는 기온이 더 오르겠습니다.",,"https://n.news.naver.com/mnews/article/056/0011613350?sid=103,https://n.news.naver.com/mnews/article/056/0011613278?sid=103"
